world,class,operation,passed,shortest_witness
209,mutation,edge_type,1,out_edge_type=G
209,mutation,boundary,1,boundary=open
209,mutation,warrant,1,warrant=definition
209,mutation,continuation,1,continuation=0
209,mutation,role,1,role=participant
210,admissible,rename,1,
210,admissible,rigid_isometry,1,
210,admissible,edge_order,1,
210,admissible,full_iso,1,
210,mutation,metric,1,exists_metric_le=1.25
210,mutation,edge_type,1,out_edge_type=G
210,mutation,boundary,1,boundary=open
210,mutation,warrant,1,warrant=definition
210,mutation,continuation,1,continuation=0
210,mutation,role,1,role=participant
211,admissible,rename,1,
211,admissible,rigid_isometry,1,
211,admissible,edge_order,1,
211,admissible,full_iso,1,
211,mutation,metric,1,exists_metric_le=1.25
211,mutation,edge_type,1,out_edge_type=G
211,mutation,boundary,1,boundary=open
211,mutation,warrant,1,warrant=definition
211,mutation,continuation,1,continuation=0
211,mutation,role,1,role=participant
212,admissible,rename,1,
212,admissible,rigid_isometry,1,
212,admissible,edge_order,1,
212,admissible,full_iso,1,
212,mutation,metric,1,out_edge_type=G
212,mutation,edge_type,1,out_edge_type=G
212,mutation,boundary,1,boundary=open
212,mutation,warrant,1,warrant=definition
212,mutation,continuation,1,continuation=0
212,mutation,role,1,role=participant
213,admissible,rename,1,
213,admissible,rigid_isometry,1,
213,admissible,edge_order,1,
213,admissible,full_iso,1,
213,mutation,metric,1,out_edge_type=G
213,mutation,edge_type,1,out_edge_type=G
213,mutation,boundary,1,boundary=open
213,mutation,warrant,1,warrant=definition
213,mutation,continuation,1,continuation=0
213,mutation,role,1,role=participant
214,admissible,rename,1,
214,admissible,rigid_isometry,1,
214,admissible,edge_order,1,
214,admissible,full_iso,1,
214,mutation,metric,1,out_edge_type=G
214,mutation,edge_type,1,out_edge_type=G
214,mutation,boundary,1,boundary=open
214,mutation,warrant,1,warrant=definition
214,mutation,continuation,1,continuation=0
214,mutation,role,1,role=participant
215,admissible,rename,1,
215,admissible,rigid_isometry,1,
215,admissible,edge_order,1,
215,admissible,full_iso,1,
215,mutation,metric,1,out_edge_type=G
215,mutation,edge_type,1,out_edge_type=G
215,mutation,boundary,1,boundary=open
215,mutation,warrant,1,warrant=definition
215,mutation,continuation,1,continuation=0
215,mutation,role,1,role=participant
216,admissible,rename,1,
216,admissible,rigid_isometry,1,
216,admissible,edge_order,1,
216,admissible,full_iso,1,
216,mutation,metric,1,typed_neighbor=L@3.0
216,mutation,edge_type,1,out_edge_type=G
216,mutation,boundary,1,boundary=open
216,mutation,warrant,1,warrant=definition
216,mutation,continuation,1,continuation=0
216,mutation,role,1,role=participant
217,admissible,rename,1,
217,admissible,rigid_isometry,1,
217,admissible,edge_order,1,
217,admissible,full_iso,1,
217,mutation,metric,1,out_edge_type=G
217,mutation,edge_type,1,out_edge_type=G
217,mutation,boundary,1,boundary=open
217,mutation,warrant,1,warrant=definition
217,mutation,continuation,1,continuation=0
217,mutation,role,1,role=participant
218,admissible,rename,1,
218,admissible,rigid_isometry,1,
218,admissible,edge_order,1,
218,admissible,full_iso,1,
218,mutation,metric,1,typed_neighbor=G@2.0
218,mutation,edge_type,1,out_edge_type=G
218,mutation,boundary,1,boundary=open
218,mutation,warrant,1,warrant=definition
218,mutation,continuation,1,continuation=0
218,mutation,role,1,role=participant
219,admissible,rename,1,
219,admissible,rigid_isometry,1,
219,admissible,edge_order,1,
219,admissible,full_iso,1,
219,mutation,metric,1,exists_metric_le=1.25
219,mutation,edge_type,1,out_edge_type=G
219,mutation,boundary,1,boundary=open
219,mutation,warrant,1,warrant=definition
219,mutation,continuation,1,continuation=0
219,mutation,role,1,role=participant
220,admissible,rename,1,
220,admissible,rigid_isometry,1,
220,admissible,edge_order,1,
220,admissible,full_iso,1,
220,mutation,metric,1,out_edge_type=G
220,mutation,edge_type,1,out_edge_type=G
220,mutation,boundary,1,boundary=open
220,mutation,warrant,1,warrant=definition
220,mutation,continuation,1,continuation=0
220,mutation,role,1,role=participant
221,admissible,rename,1,
221,admissible,rigid_isometry,1,
221,admissible,edge_order,1,
221,admissible,full_iso,1,
221,mutation,metric,1,exists_same_type_metric_le=2.0
221,mutation,edge_type,1,out_edge_type=G
221,mutation,boundary,1,boundary=open
221,mutation,warrant,1,warrant=definition
221,mutation,continuation,1,continuation=0
221,mutation,role,1,role=participant
222,admissible,rename,1,
222,admissible,rigid_isometry,1,
222,admissible,edge_order,1,
222,admissible,full_iso,1,
222,mutation,metric,1,out_edge_type=G
222,mutation,edge_type,1,out_edge_type=G
222,mutation,boundary,1,boundary=open
222,mutation,warrant,1,warrant=definition
222,mutation,continuation,1,continuation=0
222,mutation,role,1,role=participant
223,admissible,rename,1,
223,admissible,rigid_isometry,1,
223,admissible,edge_order,1,
223,admissible,full_iso,1,
223,mutation,metric,1,exists_metric_le=1.25
223,mutation,edge_type,1,out_edge_type=G
223,mutation,boundary,1,boundary=open
223,mutation,warrant,1,warrant=definition
223,mutation,continuation,1,continuation=0
223,mutation,role,1,role=participant
224,admissible,rename,1,
224,admissible,rigid_isometry,1,
224,admissible,edge_order,1,
224,admissible,full_iso,1,
224,mutation,metric,1,out_edge_type=G
224,mutation,edge_type,1,out_edge_type=G
224,mutation,boundary,1,boundary=open
224,mutation,warrant,1,warrant=definition
224,mutation,continuation,1,continuation=0
224,mutation,role,1,role=participant
225,admissible,rename,1,
225,admissible,rigid_isometry,1,
225,admissible,edge_order,1,
225,admissible,full_iso,1,
225,mutation,metric,1,out_edge_type=G
225,mutation,edge_type,1,out_edge_type=G
225,mutation,boundary,1,boundary=open
225,mutation,warrant,1,warrant=definition
225,mutation,continuation,1,continuation=0
225,mutation,role,1,role=participant
226,admissible,rename,1,
226,admissible,rigid_isometry,1,
226,admissible,edge_order,1,
226,admissible,full_iso,1,
226,mutation,metric,1,out_edge_type=G
226,mutation,edge_type,1,out_edge_type=G
226,mutation,boundary,1,boundary=open
226,mutation,warrant,1,warrant=definition
226,mutation,continuation,1,continuation=0
226,mutation,role,1,role=participant
227,admissible,rename,1,
227,admissible,rigid_isometry,1,
227,admissible,edge_order,1,
227,admissible,full_iso,1,
227,mutation,metric,1,out_edge_type=G
227,mutation,edge_type,1,out_edge_type=G
227,mutation,boundary,1,boundary=open
227,mutation,warrant,1,warrant=definition
227,mutation,continuation,1,continuation=0
227,mutation,role,1,role=participant
228,admissible,rename,1,
228,admissible,rigid_isometry,1,
228,admissible,edge_order,1,
228,admissible,full_iso,1,
228,mutation,metric,1,out_edge_type=G
228,mutation,edge_type,1,out_edge_type=G
228,mutation,boundary,1,boundary=open
228,mutation,warrant,1,warrant=definition
228,mutation,continuation,1,continuation=0
228,mutation,role,1,role=participant
229,admissible,rename,1,
229,admissible,rigid_isometry,1,
229,admissible,edge_order,1,
229,admissible,full_iso,1,
229,mutation,metric,1,out_edge_type=G
229,mutation,edge_type,1,out_edge_type=G
229,mutation,boundary,1,boundary=open
229,mutation,warrant,1,warrant=definition
229,mutation,continuation,1,continuation=0
229,mutation,role,1,role=participant
230,admissible,rename,1,
230,admissible,rigid_isometry,1,
230,admissible,edge_order,1,
230,admissible,full_iso,1,
230,mutation,metric,1,out_edge_type=G
230,mutation,edge_type,1,out_edge_type=G
230,mutation,boundary,1,boundary=open
230,mutation,warrant,1,warrant=definition
230,mutation,continuation,1,continuation=0
230,mutation,role,1,role=participant
231,admissible,rename,1,
231,admissible,rigid_isometry,1,
231,admissible,edge_order,1,
231,admissible,full_iso,1,
231,mutation,metric,1,out_edge_type=G
231,mutation,edge_type,1,out_edge_type=G
231,mutation,boundary,1,boundary=open
231,mutation,warrant,1,warrant=definition
231,mutation,continuation,1,continuation=0
231,mutation,role,1,role=participant
232,admissible,rename,1,
232,admissible,rigid_isometry,1,
232,admissible,edge_order,1,
232,admissible,full_iso,1,
232,mutation,metric,1,out_edge_type=G
232,mutation,edge_type,1,out_edge_type=G
232,mutation,boundary,1,boundary=open
232,mutation,warrant,1,warrant=definition
232,mutation,continuation,1,continuation=0
232,mutation,role,1,role=participant
233,admissible,rename,1,
233,admissible,rigid_isometry,1,
233,admissible,edge_order,1,
233,admissible,full_iso,1,
233,mutation,metric,1,typed_neighbor=G@1.25
233,mutation,edge_type,1,out_edge_type=G
233,mutation,boundary,1,boundary=open
233,mutation,warrant,1,warrant=definition
233,mutation,continuation,1,continuation=0
233,mutation,role,1,role=participant
234,admissible,rename,1,
234,admissible,rigid_isometry,1,
234,admissible,edge_order,1,
234,admissible,full_iso,1,
234,mutation,metric,1,out_edge_type=G
234,mutation,edge_type,1,out_edge_type=G
234,mutation,boundary,1,boundary=open
234,mutation,warrant,1,warrant=definition
234,mutation,continuation,1,continuation=0
234,mutation,role,1,role=participant
235,admissible,rename,1,
235,admissible,rigid_isometry,1,
235,admissible,edge_order,1,
235,admissible,full_iso,1,
235,mutation,metric,1,out_edge_type=G
235,mutation,edge_type,1,out_edge_type=G
235,mutation,boundary,1,boundary=open
235,mutation,warrant,1,warrant=definition
235,mutation,continuation,1,continuation=0
235,mutation,role,1,role=participant
236,admissible,rename,1,
236,admissible,rigid_isometry,1,
236,admissible,edge_order,1,
236,admissible,full_iso,1,
236,mutation,metric,1,typed_neighbor=G@3.0
236,mutation,edge_type,1,out_edge_type=G
236,mutation,boundary,1,boundary=open
236,mutation,warrant,1,warrant=definition
236,mutation,continuation,1,continuation=0
236,mutation,role,1,role=participant
237,admissible,rename,1,
237,admissible,rigid_isometry,1,
237,admissible,edge_order,1,
237,admissible,full_iso,1,
237,mutation,metric,1,exists_metric_le=1.25
237,mutation,edge_type,1,out_edge_type=G
237,mutation,boundary,1,boundary=open
237,mutation,warrant,1,warrant=definition
237,mutation,continuation,1,continuation=0
237,mutation,role,1,role=participant
238,admissible,rename,1,
238,admissible,rigid_isometry,1,
238,admissible,edge_order,1,
238,admissible,full_iso,1,
238,mutation,metric,1,exists_metric_le=1.25
238,mutation,edge_type,1,out_edge_type=G
238,mutation,boundary,1,boundary=open
238,mutation,warrant,1,warrant=definition
238,mutation,continuation,1,continuation=0
238,mutation,role,1,role=participant
239,admissible,rename,1,
239,admissible,rigid_isometry,1,
239,admissible,edge_order,1,
239,admissible,full_iso,1,
239,mutation,metric,1,out_edge_type=G
239,mutation,edge_type,1,out_edge_type=G
239,mutation,boundary,1,boundary=open
239,mutation,warrant,1,warrant=definition
239,mutation,continuation,1,continuation=0
239,mutation,role,1,role=participant
240,admissible,rename,1,
240,admissible,rigid_isometry,1,
240,admissible,edge_order,1,
240,admissible,full_iso,1,
240,mutation,metric,1,out_edge_type=G
240,mutation,edge_type,1,out_edge_type=G
240,mutation,boundary,1,boundary=open
240,mutation,warrant,1,warrant=definition
240,mutation,continuation,1,continuation=0
240,mutation,role,1,role=participant
241,admissible,rename,1,
241,admissible,rigid_isometry,1,
241,admissible,edge_order,1,
241,admissible,full_iso,1,
241,mutation,metric,1,out_edge_type=G
241,mutation,edge_type,1,out_edge_type=G
241,mutation,boundary,1,boundary=open
241,mutation,warrant,1,warrant=definition
241,mutation,continuation,1,continuation=0
241,mutation,role,1,role=participant
242,admissible,rename,1,
242,admissible,rigid_isometry,1,
242,admissible,edge_order,1,
242,admissible,full_iso,1,
242,mutation,metric,1,exists_metric_le=1.25
242,mutation,edge_type,1,out_edge_type=G
242,mutation,boundary,1,boundary=open
242,mutation,warrant,1,warrant=definition
242,mutation,continuation,1,continuation=0
242,mutation,role,1,role=participant
243,admissible,rename,1,
243,admissible,rigid_isometry,1,
243,admissible,edge_order,1,
243,admissible,full_iso,1,
243,mutation,metric,1,exists_metric_le=2.0
243,mutation,edge_type,1,out_edge_type=G
243,mutation,boundary,1,boundary=open
243,mutation,warrant,1,warrant=definition
243,mutation,continuation,1,continuation=0
243,mutation,role,1,role=participant
244,admissible,rename,1,
244,admissible,rigid_isometry,1,
244,admissible,edge_order,1,
244,admissible,full_iso,1,
244,mutation,metric,1,exists_metric_le=1.25
244,mutation,edge_type,1,out_edge_type=G
244,mutation,boundary,1,boundary=open
244,mutation,warrant,1,warrant=definition
244,mutation,continuation,1,continuation=0
244,mutation,role,1,role=participant
245,admissible,rename,1,
245,admissible,rigid_isometry,1,
245,admissible,edge_order,1,
245,admissible,full_iso,1,
245,mutation,metric,1,out_edge_type=G
245,mutation,edge_type,1,out_edge_type=G
245,mutation,boundary,1,boundary=open
245,mutation,warrant,1,warrant=definition
245,mutation,continuation,1,continuation=0
245,mutation,role,1,role=participant
246,admissible,rename,1,
246,admissible,rigid_isometry,1,
246,admissible,edge_order,1,
246,admissible,full_iso,1,
246,mutation,metric,1,out_edge_type=G
246,mutation,edge_type,1,out_edge_type=G
246,mutation,boundary,1,boundary=open
246,mutation,warrant,1,warrant=definition
246,mutation,continuation,1,continuation=0
246,mutation,role,1,role=participant
247,admissible,rename,1,
247,admissible,rigid_isometry,1,
247,admissible,edge_order,1,
247,admissible,full_iso,1,
247,mutation,metric,1,out_edge_type=G
247,mutation,edge_type,1,out_edge_type=G
247,mutation,boundary,1,boundary=open
247,mutation,warrant,1,warrant=definition
247,mutation,continuation,1,continuation=0
247,mutation,role,1,role=participant
248,admissible,rename,1,
248,admissible,rigid_isometry,1,
248,admissible,edge_order,1,
248,admissible,full_iso,1,
248,mutation,metric,1,exists_metric_le=1.25
248,mutation,edge_type,1,out_edge_type=G
248,mutation,boundary,1,boundary=open
248,mutation,warrant,1,warrant=definition
248,mutation,continuation,1,continuation=0
248,mutation,role,1,role=participant
249,admissible,rename,1,
249,admissible,rigid_isometry,1,
249,admissible,edge_order,1,
249,admissible,full_iso,1,
249,mutation,metric,1,out_edge_type=G
249,mutation,edge_type,1,out_edge_type=G
249,mutation,boundary,1,boundary=open
249,mutation,warrant,1,warrant=definition
249,mutation,continuation,1,continuation=0
249,mutation,role,1,role=participant
250,admissible,rename,1,
250,admissible,rigid_isometry,1,
250,admissible,edge_order,1,
250,admissible,full_iso,1,
250,mutation,metric,1,out_edge_type=G
250,mutation,edge_type,1,out_edge_type=G
250,mutation,boundary,1,boundary=open
